Fri Apr 17 13:07:10 2015

Tid	Sleep	Eat	VE Work	Leisure	
18:54:03	0.373293	0.117076	0.012900	1.000000	
18:55:03	0.369993	0.117076	0.012900	1.000000	
18:56:03	0.366693	0.117076	0.012900	1.000000	
18:57:02	0.363393	0.117076	0.012900	1.000000	
18:58:03	0.360093	0.117076	0.012900	1.000000	
18:59:03	0.356793	0.117076	0.012900	1.000000	
18:60:03	0.353493	0.117076	0.012900	1.000000	
19:01:02	0.350193	0.117076	0.012900	1.000000	
19:02:03	0.346893	0.117076	0.012900	1.000000	
19:03:03	0.343593	0.117076	0.012900	1.000000	
19:04:03	0.340293	0.117076	0.012900	1.000000	
19:05:03	0.336993	0.117076	0.012900	1.000000	
19:06:02	0.333693	0.117076	0.012900	1.000000	
19:07:03	0.330393	0.117076	0.012900	1.000000	
19:08:03	0.327093	0.117076	0.012900	1.000000	
19:09:03	0.323793	0.117076	0.012900	1.000000	
19:10:03	0.320493	0.117076	0.012900	1.000000	
19:11:03	0.317193	0.117076	0.012900	1.000000	
19:12:02	0.313893	0.117076	0.012900	1.000000	
19:13:03	0.310593	0.117076	0.012900	1.000000	
19:14:03	0.307293	0.117076	0.012900	1.000000	
19:15:03	0.303993	0.117076	0.012900	1.000000	
19:16:03	0.300693	0.117076	0.012900	1.000000	
19:17:03	0.297393	0.117076	0.012900	1.000000	
19:18:03	0.294093	0.117076	0.012900	1.000000	
19:19:03	0.290793	0.117076	0.012900	1.000000	
19:20:03	0.287493	0.117076	0.012900	1.000000	
19:21:03	0.284193	0.117076	0.012900	1.000000	
19:22:03	0.280893	0.117076	0.012900	1.000000	
19:23:03	0.277593	0.117076	0.012900	1.000000	
19:24:03	0.274293	0.117076	0.012900	1.000000	
19:25:03	0.270993	0.117076	0.012900	1.000000	
19:26:03	0.267693	0.117076	0.012900	1.000000	
19:27:03	0.264393	0.117076	0.012900	1.000000	
19:28:03	0.261093	0.117076	0.012900	1.000000	
19:29:03	0.257793	0.117076	0.012900	1.000000	
19:30:03	0.254493	0.117076	0.012900	1.000000	
19:31:03	0.251193	0.117076	0.012900	1.000000	
19:32:03	0.247893	0.117076	0.012900	1.000000	
19:33:02	0.244593	0.117076	0.012900	1.000000	
19:34:03	0.241293	0.117076	0.012900	1.000000	
19:35:03	0.237993	0.117076	0.012900	1.000000	
19:36:03	0.234693	0.117076	0.012900	1.000000	
19:37:03	0.231393	0.117076	0.012900	1.000000	
19:38:03	0.228093	0.117076	0.012900	1.000000	
19:39:03	0.224793	0.117076	0.012900	1.000000	
19:40:02	0.221493	0.117076	0.012900	1.000000	
19:41:03	0.218193	0.117076	0.012900	1.000000	
19:42:03	0.214893	0.117076	0.012900	1.000000	
19:43:03	0.211593	0.117076	0.012900	1.000000	
19:44:03	0.208293	0.117076	0.012900	1.000000	
19:45:03	0.204993	0.117076	0.012900	1.000000	
19:46:03	0.201693	0.117076	0.012900	1.000000	
19:47:02	0.198393	0.117076	0.012900	1.000000	
19:48:03	0.195093	0.117076	0.012900	1.000000	
19:49:03	0.191793	0.117076	0.012900	1.000000	
19:50:03	0.188493	0.117076	0.012900	1.000000	
19:51:03	0.185193	0.117076	0.012900	1.000000	
19:52:03	0.181893	0.117076	0.012900	1.000000	
19:53:03	0.178593	0.117076	0.012900	1.000000	
19:54:03	0.175293	0.117076	0.012900	1.000000	
19:55:02	0.171993	0.117076	0.012900	1.000000	
19:56:03	0.168693	0.117076	0.012900	1.000000	
19:57:03	0.165393	0.117076	0.012900	1.000000	
19:58:02	0.162093	0.117076	0.012900	1.000000	
19:59:03	0.158793	0.117076	0.012900	1.000000	
19:60:03	0.155493	0.117076	0.012900	1.000000	
20:01:02	0.152193	0.117076	0.012900	1.000000	
20:02:03	0.148893	0.117076	0.012900	1.000000	
20:03:03	0.145593	0.117076	0.012900	1.000000	
20:04:03	0.142293	0.117076	0.012900	1.000000	
20:05:03	0.138993	0.117076	0.012900	1.000000	
20:06:03	0.135693	0.117076	0.012900	1.000000	
20:07:03	0.132393	0.117076	0.012900	1.000000	
20:08:02	0.129093	0.117076	0.012900	1.000000	
20:09:03	0.125793	0.117076	0.012900	1.000000	
20:10:03	0.122493	0.117076	0.012900	1.000000	
20:11:03	0.119193	0.117076	0.012900	1.000000	
20:12:03	0.115893	0.117076	0.012900	1.000000	
20:13:03	0.112593	0.117076	0.012900	1.000000	
20:14:03	0.109293	0.117076	0.012900	1.000000	
20:15:03	0.105993	0.117076	0.012900	1.000000	
20:16:03	0.102693	0.117076	0.012900	1.000000	
20:17:03	0.099393	0.117076	0.012900	1.000000	
20:18:03	0.096093	0.117076	0.012900	1.000000	
20:19:03	0.092793	0.117076	0.012900	1.000000	
